speed,age,miles,group,risk
108.0,70.0,18.0,0,0.848080782887699
101.0,38.0,6.0,2,0.15581134931687896
116.0,35.0,25.0,1,0.6826188156118596
123.0,46.0,12.0,2,0.3033611082637024
123.0,44.0,17.0,2,0.26449380223488944
126.0,56.0,20.0,2,0.0
107.0,51.0,18.0,2,0.3450977545366881
105.0,36.0,12.0,2,0.26612510274171
135.0,47.0,34.0,2,0.24445439190893453
141.0,55.0,41.0,1,0.27116513171772344
97.0,27.0,15.0,1,0.46961736268185095
144.0,37.0,43.0,1,0.31764506314308083
138.0,34.0,44.0,0,0.7273371700594677
103.0,16.0,19.0,1,0.4586406573306765
96.0,53.0,6.0,2,0.33083210290986154
111.0,45.0,25.0,2,0.5422100539446135
143.0,33.0,53.0,0,0.930443544221019
117.0,47.0,24.0,2,0.4721403542234721
138.0,45.0,24.0,1,0.6398298429922685
108.0,26.0,17.0,1,0.5462403852947255
114.0,63.0,65.0,1,0.739145080670394
124.0,89.0,20.0,0,0.7636615989765937
132.0,51.0,46.0,1,0.6742447719281389
116.0,50.0,12.0,2,0.2990948250571366
143.0,39.0,43.0,2,0.0006435565934513887
141.0,37.0,48.0,0,0.8687790507235256
94.0,19.0,17.0,1,0.024092099080640472
102.0,44.0,27.0,2,0.45465622235449954
141.0,34.0,48.0,0,0.7149175061428604
116.0,42.0,6.0,2,0.004414034213575446
136.0,77.0,13.0,0,0.9264846626144652
118.0,79.0,17.0,0,0.8826788391624856
130.0,71.0,19.0,0,0.5035509619417676
134.0,67.0,13.0,0,0.5759284532602493
122.0,78.0,35.0,0,0.3251442730606017
101.0,71.0,46.0,2,0.2619733198902482
136.0,45.0,47.0,2,0.04616122412653101
141.0,40.0,61.0,1,0.44674530147447233
138.0,44.0,37.0,2,0.5117975909252089
119.0,43.0,23.0,2,0.4352427451993098
84.0,26.0,17.0,1,0.5113841037754566
90.0,22.0,17.0,1,0.4281478186210516
137.0,35.0,50.0,0,0.38146065958339415
98.0,74.0,30.0,2,0.2793597303571232
139.0,36.0,52.0,0,0.709361797929089
131.0,55.0,33.0,2,0.1270816812370942
145.0,42.0,34.0,2,0.0
126.0,30.0,24.0,2,0.17761903582685
106.0,68.0,38.0,1,0.2825725334629824
108.0,51.0,40.0,2,0.0
110.0,51.0,31.0,2,0.34053801961914504
110.0,45.0,10.0,1,0.6785270221335038
105.0,41.0,16.0,2,0.279570545154078
98.0,33.0,8.0,1,0.7916744024542279
118.0,39.0,30.0,2,0.2860788059921001
98.0,16.0,1.0,1,0.5144790684784543
123.0,57.0,6.0,2,0.13162725858393598
128.0,40.0,32.0,2,0.10092173953255976
124.0,38.0,11.0,2,0.35250359771241824
119.0,37.0,25.0,2,0.27723841621929235
128.0,86.0,14.0,0,0.6268665597679096
112.0,52.0,64.0,1,0.6410298704842601
137.0,48.0,57.0,1,0.32357525086023947
101.0,29.0,25.0,1,0.587018407232216
137.0,53.0,29.0,1,0.21910311998789228
136.0,32.0,51.0,0,0.8449084745512769
138.0,32.0,55.0,0,0.8588594375762816
108.0,63.0,13.0,2,0.2876111607218766
110.0,37.0,18.0,2,0.47077905875712367
137.0,33.0,49.0,0,0.7907504694951345
125.0,78.0,14.0,0,0.7444020462219851
140.0,42.0,37.0,2,0.2537083856805977
112.0,48.0,12.0,2,0.14873783984662778
105.0,50.0,8.0,2,0.6751563492870174
115.0,59.0,2.0,1,0.863807979269323
142.0,35.0,50.0,0,0.5303233006263568
145.0,72.0,52.0,1,0.5338783646396099
116.0,29.0,38.0,1,0.564687030414374
136.0,40.0,35.0,2,0.1694135746620499
121.0,100.0,58.0,1,0.17113714016752252
121.0,64.0,25.0,0,0.9404492027381246
124.0,89.0,27.0,0,0.7064167491762156
127.0,53.0,49.0,1,0.273821928111295
141.0,35.0,48.0,1,0.3747652513935221
105.0,43.0,22.0,2,0.2883796998450772
131.0,81.0,36.0,0,0.7487982520163743
104.0,57.0,47.0,2,0.17635093361532167
101.0,40.0,11.0,2,0.33991812638151475
134.0,44.0,48.0,2,0.39259240047262434
127.0,82.0,15.0,0,0.36527235213615383
139.0,36.0,47.0,0,0.3829636187538655
138.0,41.0,37.0,2,0.13057424930360634
102.0,66.0,1.0,1,0.3764057237217083
136.0,31.0,50.0,0,0.8156022452868111
128.0,77.0,27.0,0,0.7751198851695835
112.0,16.0,21.0,1,0.9407801258571884
142.0,56.0,37.0,2,0.27648354748687654
144.0,39.0,14.0,1,0.4787911490169839
132.0,38.0,40.0,2,0.23600958119178383
104.0,67.0,16.0,2,0.29474193995440384
126.0,45.0,23.0,2,0.3361277616406654
105.0,28.0,24.0,2,0.15435304304921496
144.0,38.0,54.0,0,0.7016631741979152
98.0,41.0,12.0,2,0.20564626384835616
115.0,54.0,35.0,1,0.6950074544822363
128.0,55.0,49.0,1,0.5022617035534698
133.0,17.0,39.0,1,0.6674068248900102
105.0,44.0,5.0,2,0.11243028960000828
141.0,45.0,46.0,2,0.2925185386619907
101.0,16.0,18.0,1,0.5982340520555844
130.0,54.0,37.0,2,0.5370665957751946
113.0,37.0,15.0,2,0.18200653578117648
137.0,60.0,39.0,2,0.40856384829593917
90.0,19.0,16.0,1,0.35232218247013825
91.0,29.0,17.0,1,0.41949696771525147
140.0,47.0,44.0,2,0.778562023313349
107.0,23.0,14.0,1,0.4660406646373341
114.0,65.0,17.0,1,0.8484420409305444
136.0,58.0,63.0,1,0.4744474845537832
90.0,22.0,9.0,1,0.36039457276657255
104.0,19.0,14.0,1,0.20417739647560457
113.0,80.0,38.0,2,0.41347355571420474
116.0,51.0,37.0,2,0.26742733087264847
142.0,56.0,70.0,1,0.5029254177338446
107.0,24.0,23.0,1,0.6990762246849823
123.0,92.0,32.0,0,1.0
144.0,55.0,42.0,1,0.5469515960484085
149.0,44.0,33.0,2,0.05410450298412328
84.0,62.0,70.0,1,0.44735213258248985
119.0,82.0,24.0,0,0.4198779835228625
138.0,35.0,48.0,0,0.8564842668182422
149.0,79.0,53.0,1,0.5226796315161042
102.0,52.0,56.0,2,0.5364866443983562
136.0,55.0,31.0,1,0.5912675071127091
134.0,34.0,10.0,1,0.3192994395488996
93.0,16.0,25.0,1,0.5896145352015189
107.0,16.0,13.0,1,0.2559536740041903
126.0,54.0,38.0,2,0.37882407196951406
130.0,39.0,58.0,1,0.5102522470160181
106.0,16.0,17.0,1,0.37655996735592695
115.0,69.0,13.0,1,0.7118129223555663
138.0,39.0,38.0,2,0.18071546299587588
133.0,70.0,24.0,0,0.925290341645527
101.0,36.0,22.0,2,0.4549255637601836
111.0,22.0,13.0,1,0.5376123419003977
108.0,52.0,58.0,1,0.4876132336140903
109.0,66.0,29.0,2,0.2530441848264563
136.0,30.0,28.0,1,0.5009452081277731
118.0,87.0,35.0,0,0.7172759816276995
105.0,34.0,1.0,1,0.44264840729131405
108.0,41.0,14.0,2,0.21746231921692055
123.0,31.0,39.0,1,0.544414297341732
109.0,49.0,9.0,2,0.4899753444639236
110.0,56.0,14.0,2,0.17102278407963384
115.0,29.0,18.0,1,0.47360206097214586
92.0,28.0,26.0,1,0.6913396444144848
112.0,52.0,11.0,2,0.08930253059391186
107.0,30.0,21.0,2,0.35104425355094976
92.0,21.0,15.0,1,0.4406827907311415
122.0,85.0,41.0,0,0.5284944658230857
107.0,16.0,22.0,1,0.9383998490193688
86.0,16.0,20.0,1,0.1619776211350133
143.0,33.0,52.0,0,0.5060137422798235
139.0,33.0,42.0,0,0.8835042065212968
99.0,18.0,24.0,1,0.30883399021016344
112.0,58.0,25.0,2,0.3763483934937046
126.0,81.0,12.0,0,0.3965233412135836
123.0,66.0,28.0,1,0.5481925644478535
131.0,37.0,40.0,1,0.6499783663555414
108.0,66.0,5.0,0,0.42691803643957044
140.0,30.0,45.0,2,0.5514810192840254
107.0,55.0,29.0,2,0.42380630905225014
136.0,37.0,49.0,0,0.6626853274589368
130.0,37.0,39.0,1,0.8074499862415676
139.0,40.0,34.0,2,0.12371412030591977
132.0,81.0,66.0,1,0.7487001977265779
140.0,39.0,50.0,0,0.8363277403459918
141.0,35.0,52.0,0,0.9823628903361045
141.0,35.0,45.0,0,0.7776892129137132
138.0,34.0,57.0,0,1.0
93.0,27.0,12.0,1,0.5528180620011511
138.0,33.0,47.0,0,0.6617776899420424
138.0,46.0,38.0,2,0.616271390175272
128.0,52.0,40.0,1,0.2852887216125583
102.0,23.0,9.0,1,0.6199119349464715
97.0,19.0,16.0,1,0.9848093897814941
142.0,51.0,39.0,2,0.3717416233327137
132.0,51.0,38.0,2,0.24621842214449485
98.0,43.0,17.0,2,0.45138417155576455
97.0,35.0,9.0,2,0.2502205506998255
102.0,36.0,4.0,2,0.2240873912909478
107.0,56.0,35.0,2,0.45934286825874887
99.0,16.0,15.0,1,0.43237464716933255
95.0,44.0,35.0,2,0.2870035753397953
141.0,56.0,36.0,2,0.38995751820410424
139.0,37.0,48.0,0,0.3174668627084318
134.0,46.0,33.0,2,0.05275739164951909
113.0,73.0,15.0,0,0.4187318426126141
128.0,50.0,11.0,1,0.31724074803101576
126.0,54.0,42.0,1,0.16943259615689066
119.0,80.0,8.0,0,0.7689586917602136
133.0,74.0,38.0,0,0.32291645166359406
122.0,73.0,29.0,0,0.4956681753177112
119.0,25.0,21.0,2,0.07700037451059089
158.0,35.0,61.0,1,0.6991801010169653
144.0,33.0,48.0,0,0.7394348578923748
135.0,72.0,57.0,1,0.33403994930885306
126.0,79.0,1.0,0,0.5959791839541013
126.0,39.0,1.0,1,0.5919027747236878
130.0,43.0,47.0,2,0.3569898013317258
133.0,50.0,59.0,1,0.5318265815428294
141.0,38.0,49.0,0,0.9994196313493473
141.0,36.0,50.0,0,1.0
113.0,82.0,11.0,0,0.49640590114396665
131.0,40.0,45.0,2,0.31791358767823313
118.0,54.0,14.0,2,0.41427336458071506
105.0,48.0,30.0,2,0.30779824686425533
121.0,48.0,47.0,1,0.9106161592517084
100.0,29.0,19.0,1,0.2823875773921054
123.0,92.0,36.0,0,0.5948013313304172
97.0,56.0,56.0,1,0.20694754419030087
135.0,35.0,50.0,0,0.7797553618444661
116.0,74.0,23.0,0,0.9085030763470118
113.0,44.0,20.0,2,0.3170232583389963
114.0,41.0,22.0,2,0.10638672072328753
145.0,45.0,35.0,2,0.4669886642114988
149.0,26.0,41.0,1,0.4376919734495192
94.0,24.0,7.0,1,0.40587808437087736
112.0,49.0,22.0,2,0.0
140.0,49.0,41.0,2,0.22040895697691476
128.0,51.0,33.0,1,0.5719620440198635
101.0,16.0,17.0,1,0.4500221682961055
125.0,100.0,60.0,1,0.6128683056008589
118.0,63.0,17.0,0,0.6344054060748646
132.0,71.0,25.0,1,0.3517964801045145
119.0,91.0,24.0,0,0.6465924958895862
119.0,49.0,36.0,2,0.2904146195165819
99.0,23.0,2.0,1,0.765313961401932
112.0,52.0,23.0,2,0.3408130153439539
100.0,37.0,12.0,2,0.38302927380598534
104.0,74.0,36.0,0,0.8887506663406863
119.0,77.0,34.0,1,0.7588130832040612
110.0,86.0,21.0,0,1.0
148.0,44.0,40.0,2,0.3290985154139671
149.0,40.0,38.0,2,0.6238893496937936
142.0,41.0,47.0,2,0.24507836609520212
118.0,32.0,13.0,2,0.18164326012366172
127.0,78.0,42.0,1,0.4045714963057332
140.0,55.0,37.0,1,0.7955187410236857
124.0,62.0,35.0,1,0.5164784054157651
139.0,44.0,44.0,2,0.18687463675754268
122.0,43.0,37.0,1,0.4070736741953885
117.0,80.0,1.0,0,0.8460306122902433
113.0,61.0,9.0,0,0.6027644233970344
101.0,32.0,18.0,2,0.3244115361540191
107.0,34.0,7.0,2,0.09167714725477347
117.0,49.0,47.0,1,0.7988371176265854
146.0,57.0,36.0,2,0.2978448967434696
134.0,79.0,43.0,1,0.6949490698737275
143.0,33.0,36.0,1,0.3093519068316196
119.0,50.0,51.0,1,0.7554889322626428
138.0,42.0,46.0,2,0.21334774974423898
107.0,31.0,28.0,2,0.382178634600816
92.0,20.0,24.0,1,0.8544356501941333
140.0,41.0,33.0,2,0.17775499227867342
141.0,35.0,56.0,0,0.2035170223412589
133.0,50.0,51.0,1,0.7244209677891361
